county_name,state,year,fips,merge_key,drug_deaths,drug_quantity,population,death_rate,ship_rate
"DALE COUNTY, AL",AL,2003.0,01045 ,010452003,,,50251.0,,
"DALE COUNTY, AL",AL,2004.0,01045 ,010452004,,,50251.0,,
"DALE COUNTY, AL",AL,2005.0,01045 ,010452005,,,50251.0,,
"DALE COUNTY, AL",AL,2006.0,01045 ,010452006,,5522.0,50251.0,,10988.83604306382
"DALE COUNTY, AL",AL,2007.0,01045 ,010452007,,6651.0,50251.0,,13235.557501343257
"DALE COUNTY, AL",AL,2008.0,01045 ,010452008,,7375.0,50251.0,,14676.32484925673
"DALE COUNTY, AL",AL,2009.0,01045 ,010452009,,9450.0,50251.0,,18805.595908539133
"DALE COUNTY, AL",AL,2010.0,01045 ,010452010,,10950.0,50251.0,,21790.611132116774
"DALE COUNTY, AL",AL,2011.0,01045 ,010452011,,11664.0,50251.0,,23211.47837853973
"DALE COUNTY, AL",AL,2012.0,01045 ,010452012,,11830.0,50251.0,,23541.820063282325
"DALE COUNTY, AL",AL,2013.0,01045 ,010452013,,,50251.0,,
"DALE COUNTY, AL",AL,2014.0,01045 ,010452014,,,50251.0,,
"DALE COUNTY, AL",AL,2015.0,01045 ,010452015,,,50251.0,,
"DALLAS COUNTY, AL",AL,2003.0,01047 ,010472003,,,43820.0,,
"DALLAS COUNTY, AL",AL,2004.0,01047 ,010472004,,,43820.0,,
"DALLAS COUNTY, AL",AL,2005.0,01047 ,010472005,,,43820.0,,
"DALLAS COUNTY, AL",AL,2006.0,01047 ,010472006,,5071.0,43820.0,,11572.341396622547
"DALLAS COUNTY, AL",AL,2007.0,01047 ,010472007,,6138.0,43820.0,,14007.302601551803
"DALLAS COUNTY, AL",AL,2008.0,01047 ,010472008,,7681.0,43820.0,,17528.52578731173
"DALLAS COUNTY, AL",AL,2009.0,01047 ,010472009,,7231.0,43820.0,,16501.597444089457
"DALLAS COUNTY, AL",AL,2010.0,01047 ,010472010,,6819.0,43820.0,,15561.387494294842
"DALLAS COUNTY, AL",AL,2011.0,01047 ,010472011,,6971.0,43820.0,,15908.261068005477
"DALLAS COUNTY, AL",AL,2012.0,01047 ,010472012,,8588.0,43820.0,,19598.356914650845
"DALLAS COUNTY, AL",AL,2013.0,01047 ,010472013,,,43820.0,,
"DALLAS COUNTY, AL",AL,2014.0,01047 ,010472014,,,43820.0,,
"DALLAS COUNTY, AL",AL,2015.0,01047 ,010472015,,,43820.0,,
"DEKALB COUNTY, AL",AL,2003.0,01049 ,010492003,,,71109.0,,
"DEKALB COUNTY, AL",AL,2004.0,01049 ,010492004,,,71109.0,,
"DEKALB COUNTY, AL",AL,2005.0,01049 ,010492005,,,71109.0,,
"DEKALB COUNTY, AL",AL,2006.0,01049 ,010492006,,9206.0,71109.0,,12946.321843929742
"DEKALB COUNTY, AL",AL,2007.0,01049 ,010492007,,10668.0,71109.0,,15002.320381386322
"DEKALB COUNTY, AL",AL,2008.0,01049 ,010492008,,11838.0,71109.0,,16647.681728051302
"DEKALB COUNTY, AL",AL,2009.0,01049 ,010492009,,13027.0,71109.0,,18319.76261795272
"DEKALB COUNTY, AL",AL,2010.0,01049 ,010492010,,14866.0,71109.0,,20905.93314489024
"DEKALB COUNTY, AL",AL,2011.0,01049 ,010492011,11.0,17496.0,71109.0,15.469209242149377,24604.48044551323
"DEKALB COUNTY, AL",AL,2012.0,01049 ,010492012,15.0,21256.0,71109.0,21.094376239294604,29892.13742282974
"DEKALB COUNTY, AL",AL,2013.0,01049 ,010492013,20.0,,71109.0,28.125834985726136,
"DEKALB COUNTY, AL",AL,2014.0,01049 ,010492014,,,71109.0,,
"DEKALB COUNTY, AL",AL,2015.0,01049 ,010492015,17.0,,71109.0,23.90695973786722,
"ELMORE COUNTY, AL",AL,2003.0,01051 ,010512003,,,79303.0,,
"ELMORE COUNTY, AL",AL,2004.0,01051 ,010512004,,,79303.0,,
"ELMORE COUNTY, AL",AL,2005.0,01051 ,010512005,,,79303.0,,
"ELMORE COUNTY, AL",AL,2006.0,01051 ,010512006,,10806.0,79303.0,,13626.218428054424
"ELMORE COUNTY, AL",AL,2007.0,01051 ,010512007,,13175.0,79303.0,,16613.49507584833
"ELMORE COUNTY, AL",AL,2008.0,01051 ,010512008,,14925.0,79303.0,,18820.221177004652
"ELMORE COUNTY, AL",AL,2009.0,01051 ,010512009,,16205.0,79303.0,,20434.283696707564
"ELMORE COUNTY, AL",AL,2010.0,01051 ,010512010,,16880.0,79303.0,,21285.449478582148
"ELMORE COUNTY, AL",AL,2011.0,01051 ,010512011,,21129.0,79303.0,,26643.380452189704
"ELMORE COUNTY, AL",AL,2012.0,01051 ,010512012,,24442.0,79303.0,,30821.028208264506
"ELMORE COUNTY, AL",AL,2013.0,01051 ,010512013,,,79303.0,,
"ELMORE COUNTY, AL",AL,2014.0,01051 ,010512014,,,79303.0,,
"ELMORE COUNTY, AL",AL,2015.0,01051 ,010512015,,,79303.0,,
"ESCAMBIA COUNTY, AL",AL,2003.0,01053 ,010532003,,,38319.0,,
"ESCAMBIA COUNTY, AL",AL,2004.0,01053 ,010532004,,,38319.0,,
"ESCAMBIA COUNTY, AL",AL,2005.0,01053 ,010532005,,,38319.0,,
"ESCAMBIA COUNTY, AL",AL,2006.0,01053 ,010532006,,9739.0,38319.0,,25415.59017719669
"ESCAMBIA COUNTY, AL",AL,2007.0,01053 ,010532007,,10448.0,38319.0,,27265.847229833762
"ESCAMBIA COUNTY, AL",AL,2008.0,01053 ,010532008,,9747.0,38319.0,,25436.467548735614
"ESCAMBIA COUNTY, AL",AL,2009.0,01053 ,010532009,10.0,9945.0,38319.0,26.09671442365406,25953.182494323963
"ESCAMBIA COUNTY, AL",AL,2010.0,01053 ,010532010,,12114.0,38319.0,,31613.55985281453
"ESCAMBIA COUNTY, AL",AL,2011.0,01053 ,010532011,,11834.0,38319.0,,30882.85184895222
"ESCAMBIA COUNTY, AL",AL,2012.0,01053 ,010532012,,12141.0,38319.0,,31684.0209817584
"ESCAMBIA COUNTY, AL",AL,2013.0,01053 ,010532013,12.0,,38319.0,31.316057308384877,
"ESCAMBIA COUNTY, AL",AL,2014.0,01053 ,010532014,10.0,,38319.0,26.09671442365406,
"ESCAMBIA COUNTY, AL",AL,2015.0,01053 ,010532015,,,38319.0,,
"ETOWAH COUNTY, AL",AL,2003.0,01055 ,010552003,,,104430.0,,
"ETOWAH COUNTY, AL",AL,2004.0,01055 ,010552004,,,104430.0,,
"ETOWAH COUNTY, AL",AL,2005.0,01055 ,010552005,,,104430.0,,
"ETOWAH COUNTY, AL",AL,2006.0,01055 ,010552006,,26770.0,104430.0,,25634.396246289383
"ETOWAH COUNTY, AL",AL,2007.0,01055 ,010552007,,31412.0,104430.0,,30079.47907689361
"ETOWAH COUNTY, AL",AL,2008.0,01055 ,010552008,16.0,34629.0,104430.0,15.321267834913339,33160.01149095088
"ETOWAH COUNTY, AL",AL,2009.0,01055 ,010552009,14.0,37865.0,104430.0,13.406109355549171,36258.7379105621
"ETOWAH COUNTY, AL",AL,2010.0,01055 ,010552010,,40404.0,104430.0,,38690.03160011491
"ETOWAH COUNTY, AL",AL,2011.0,01055 ,010552011,14.0,49823.0,104430.0,13.406109355549171,47709.47045868046
"ETOWAH COUNTY, AL",AL,2012.0,01055 ,010552012,,55918.0,104430.0,,53545.91592454275
"ETOWAH COUNTY, AL",AL,2013.0,01055 ,010552013,19.0,,104430.0,18.19400555395959,
"ETOWAH COUNTY, AL",AL,2014.0,01055 ,010552014,17.0,,104430.0,16.278847074595422,
"ETOWAH COUNTY, AL",AL,2015.0,01055 ,010552015,22.0,,104430.0,21.06674327300584,
"FAYETTE COUNTY, AL",AL,2003.0,01057 ,010572003,,,17241.0,,
"FAYETTE COUNTY, AL",AL,2004.0,01057 ,010572004,,,17241.0,,
"FAYETTE COUNTY, AL",AL,2005.0,01057 ,010572005,,,17241.0,,
"FAYETTE COUNTY, AL",AL,2006.0,01057 ,010572006,,2743.0,17241.0,,15909.750014500318
"FAYETTE COUNTY, AL",AL,2007.0,01057 ,010572007,,2869.0,17241.0,,16640.566092454035
"FAYETTE COUNTY, AL",AL,2008.0,01057 ,010572008,,2612.0,17241.0,,15149.933298532567
"FAYETTE COUNTY, AL",AL,2009.0,01057 ,010572009,,2607.0,17241.0,,15120.932660518532
"FAYETTE COUNTY, AL",AL,2010.0,01057 ,010572010,,2787.0,17241.0,,16164.95562902384
"FAYETTE COUNTY, AL",AL,2011.0,01057 ,010572011,,3247.0,17241.0,,18833.014326315177
"FAYETTE COUNTY, AL",AL,2012.0,01057 ,010572012,,4116.0,17241.0,,23873.32521315469
"FAYETTE COUNTY, AL",AL,2013.0,01057 ,010572013,,,17241.0,,
"FAYETTE COUNTY, AL",AL,2014.0,01057 ,010572014,,,17241.0,,
"FAYETTE COUNTY, AL",AL,2015.0,01057 ,010572015,,,17241.0,,
"FRANKLIN COUNTY, AL",AL,2003.0,01059 ,010592003,,,31704.0,,
"FRANKLIN COUNTY, AL",AL,2004.0,01059 ,010592004,,,31704.0,,
"FRANKLIN COUNTY, AL",AL,2005.0,01059 ,010592005,,,31704.0,,
"FRANKLIN COUNTY, AL",AL,2006.0,01059 ,010592006,,8107.0,31704.0,,25570.905879384303
"FRANKLIN COUNTY, AL",AL,2007.0,01059 ,010592007,,10314.0,31704.0,,32532.17259651779
"FRANKLIN COUNTY, AL",AL,2008.0,01059 ,010592008,,12202.0,31704.0,,38487.257128438054
"FRANKLIN COUNTY, AL",AL,2009.0,01059 ,010592009,,12849.0,31704.0,,40528.00908402725
"FRANKLIN COUNTY, AL",AL,2010.0,01059 ,010592010,,13938.0,31704.0,,43962.90688872067
"FRANKLIN COUNTY, AL",AL,2011.0,01059 ,010592011,,14956.0,31704.0,,47173.85818824123
"FRANKLIN COUNTY, AL",AL,2012.0,01059 ,010592012,,15538.0,31704.0,,49009.58869543275
"FRANKLIN COUNTY, AL",AL,2013.0,01059 ,010592013,10.0,,31704.0,31.541761291950543,
"FRANKLIN COUNTY, AL",AL,2014.0,01059 ,010592014,,,31704.0,,
"FRANKLIN COUNTY, AL",AL,2015.0,01059 ,010592015,,,31704.0,,
"GENEVA COUNTY, AL",AL,2003.0,01061 ,010612003,,,26790.0,,
"GENEVA COUNTY, AL",AL,2004.0,01061 ,010612004,,,26790.0,,
"GENEVA COUNTY, AL",AL,2005.0,01061 ,010612005,,,26790.0,,
"GENEVA COUNTY, AL",AL,2006.0,01061 ,010612006,,4129.0,26790.0,,15412.467338559163
"GENEVA COUNTY, AL",AL,2007.0,01061 ,010612007,,3859.0,26790.0,,14404.628592758492
"GENEVA COUNTY, AL",AL,2008.0,01061 ,010612008,,4308.0,26790.0,,16080.627099664054
"GENEVA COUNTY, AL",AL,2009.0,01061 ,010612009,,5024.0,26790.0,,18753.266144083613
"GENEVA COUNTY, AL",AL,2010.0,01061 ,010612010,,5171.0,26790.0,,19301.97835013065
"GENEVA COUNTY, AL",AL,2011.0,01061 ,010612011,,6113.0,26790.0,,22818.215752146323
"GENEVA COUNTY, AL",AL,2012.0,01061 ,010612012,,6103.0,26790.0,,22780.888391190743
"GENEVA COUNTY, AL",AL,2013.0,01061 ,010612013,,,26790.0,,
"GENEVA COUNTY, AL",AL,2014.0,01061 ,010612014,,,26790.0,,
"GENEVA COUNTY, AL",AL,2015.0,01061 ,010612015,,,26790.0,,
"GREENE COUNTY, AL",AL,2003.0,01063 ,010632003,,,9045.0,,
"GREENE COUNTY, AL",AL,2004.0,01063 ,010632004,,,9045.0,,
"GREENE COUNTY, AL",AL,2005.0,01063 ,010632005,,,9045.0,,
"GREENE COUNTY, AL",AL,2006.0,01063 ,010632006,,203.0,9045.0,,2244.333886124931
"GREENE COUNTY, AL",AL,2007.0,01063 ,010632007,,285.0,9045.0,,3150.912106135987
"GREENE COUNTY, AL",AL,2008.0,01063 ,010632008,,312.0,9045.0,,3449.4195688225536
"GREENE COUNTY, AL",AL,2009.0,01063 ,010632009,,270.0,9045.0,,2985.0746268656717
"GREENE COUNTY, AL",AL,2010.0,01063 ,010632010,,238.0,9045.0,,2631.2880044223325
"GREENE COUNTY, AL",AL,2011.0,01063 ,010632011,,432.0,9045.0,,4776.119402985075
"GREENE COUNTY, AL",AL,2012.0,01063 ,010632012,,507.0,9045.0,,5605.306799336649
"GREENE COUNTY, AL",AL,2013.0,01063 ,010632013,,,9045.0,,
"GREENE COUNTY, AL",AL,2014.0,01063 ,010632014,,,9045.0,,
"GREENE COUNTY, AL",AL,2015.0,01063 ,010632015,,,9045.0,,
"HALE COUNTY, AL",AL,2003.0,01065 ,010652003,,,15760.0,,
"HALE COUNTY, AL",AL,2004.0,01065 ,010652004,,,15760.0,,
"HALE COUNTY, AL",AL,2005.0,01065 ,010652005,,,15760.0,,
"HALE COUNTY, AL",AL,2006.0,01065 ,010652006,,733.0,15760.0,,4651.015228426396
"HALE COUNTY, AL",AL,2007.0,01065 ,010652007,,907.0,15760.0,,5755.076142131979
"HALE COUNTY, AL",AL,2008.0,01065 ,010652008,,1156.0,15760.0,,7335.025380710659
"HALE COUNTY, AL",AL,2009.0,01065 ,010652009,,1365.0,15760.0,,8661.167512690356
"HALE COUNTY, AL",AL,2010.0,01065 ,010652010,,1564.0,15760.0,,9923.857868020305
"HALE COUNTY, AL",AL,2011.0,01065 ,010652011,,2044.0,15760.0,,12969.54314720812
"HALE COUNTY, AL",AL,2012.0,01065 ,010652012,,2537.0,15760.0,,16097.71573604061
"HALE COUNTY, AL",AL,2013.0,01065 ,010652013,,,15760.0,,
"HALE COUNTY, AL",AL,2014.0,01065 ,010652014,,,15760.0,,
"HALE COUNTY, AL",AL,2015.0,01065 ,010652015,,,15760.0,,
"HENRY COUNTY, AL",AL,2003.0,01067 ,010672003,,,17302.0,,
"HENRY COUNTY, AL",AL,2004.0,01067 ,010672004,,,17302.0,,
"HENRY COUNTY, AL",AL,2005.0,01067 ,010672005,,,17302.0,,
"HENRY COUNTY, AL",AL,2006.0,01067 ,010672006,,1372.0,17302.0,,7929.719107617617
"HENRY COUNTY, AL",AL,2007.0,01067 ,010672007,,1725.0,17302.0,,9969.94567102069
"HENRY COUNTY, AL",AL,2008.0,01067 ,010672008,,1977.0,17302.0,,11426.424690787191
"HENRY COUNTY, AL",AL,2009.0,01067 ,010672009,,2331.0,17302.0,,13472.430932840134
"HENRY COUNTY, AL",AL,2010.0,01067 ,010672010,,2298.0,17302.0,,13281.701537394521
"HENRY COUNTY, AL",AL,2011.0,01067 ,010672011,,2619.0,17302.0,,15136.97838400185
"HENRY COUNTY, AL",AL,2012.0,01067 ,010672012,,3388.0,17302.0,,19581.551265749626
"HENRY COUNTY, AL",AL,2013.0,01067 ,010672013,,,17302.0,,
"HENRY COUNTY, AL",AL,2014.0,01067 ,010672014,,,17302.0,,
"HENRY COUNTY, AL",AL,2015.0,01067 ,010672015,,,17302.0,,
"HOUSTON COUNTY, AL",AL,2003.0,01069 ,010692003,,,101547.0,,
"HOUSTON COUNTY, AL",AL,2004.0,01069 ,010692004,,,101547.0,,
"HOUSTON COUNTY, AL",AL,2005.0,01069 ,010692005,,,101547.0,,
"HOUSTON COUNTY, AL",AL,2006.0,01069 ,010692006,,21059.0,101547.0,,20738.18034998572
"HOUSTON COUNTY, AL",AL,2007.0,01069 ,010692007,10.0,25570.0,101547.0,9.847656750076318,25180.45830994515
"HOUSTON COUNTY, AL",AL,2008.0,01069 ,010692008,12.0,26609.0,101547.0,11.817188100091583,26203.629846278076
"HOUSTON COUNTY, AL",AL,2009.0,01069 ,010692009,10.0,31509.0,101547.0,9.847656750076318,31028.981653815474
"HOUSTON COUNTY, AL",AL,2010.0,01069 ,010692010,13.0,38349.0,101547.0,12.801953775099214,37764.778870867674
"HOUSTON COUNTY, AL",AL,2011.0,01069 ,010692011,12.0,39430.0,101547.0,11.817188100091583,38829.31056555093
"HOUSTON COUNTY, AL",AL,2012.0,01069 ,010692012,,38147.0,101547.0,,37565.85620451614
"HOUSTON COUNTY, AL",AL,2013.0,01069 ,010692013,17.0,,101547.0,16.741016475129744,
"HOUSTON COUNTY, AL",AL,2014.0,01069 ,010692014,12.0,,101547.0,11.817188100091583,
"HOUSTON COUNTY, AL",AL,2015.0,01069 ,010692015,10.0,,101547.0,9.847656750076318,
"JACKSON COUNTY, AL",AL,2003.0,01071 ,010712003,,,53227.0,,
"JACKSON COUNTY, AL",AL,2004.0,01071 ,010712004,,,53227.0,,
"JACKSON COUNTY, AL",AL,2005.0,01071 ,010712005,,,53227.0,,
"JACKSON COUNTY, AL",AL,2006.0,01071 ,010712006,,10629.0,53227.0,,19969.18856971086
"JACKSON COUNTY, AL",AL,2007.0,01071 ,010712007,,12216.0,53227.0,,22950.75807390986
"JACKSON COUNTY, AL",AL,2008.0,01071 ,010712008,,11717.0,53227.0,,22013.263944990325
"JACKSON COUNTY, AL",AL,2009.0,01071 ,010712009,,15216.0,53227.0,,28586.99532192309
"JACKSON COUNTY, AL",AL,2010.0,01071 ,010712010,,15728.0,53227.0,,29548.91314558401
"JACKSON COUNTY, AL",AL,2011.0,01071 ,010712011,,17169.0,53227.0,,32256.185770379696
"JACKSON COUNTY, AL",AL,2012.0,01071 ,010712012,11.0,20064.0,53227.0,20.666203242715163,37695.15471471246
"JACKSON COUNTY, AL",AL,2013.0,01071 ,010712013,,,53227.0,,
"JACKSON COUNTY, AL",AL,2014.0,01071 ,010712014,,,53227.0,,
"JACKSON COUNTY, AL",AL,2015.0,01071 ,010712015,,,53227.0,,
"JEFFERSON COUNTY, AL",AL,2003.0,01073 ,010732003,69.0,,658466.0,10.47890096071779,
"JEFFERSON COUNTY, AL",AL,2004.0,01073 ,010732004,63.0,,658466.0,9.567692181524938,
"JEFFERSON COUNTY, AL",AL,2005.0,01073 ,010732005,59.0,,658466.0,8.960219662063038,
"JEFFERSON COUNTY, AL",AL,2006.0,01073 ,010732006,86.0,135519.0,658466.0,13.060659168430869,20581.017091239333
"JEFFERSON COUNTY, AL",AL,2007.0,01073 ,010732007,93.0,144861.0,658466.0,14.123736077489195,21999.769160442604
"JEFFERSON COUNTY, AL",AL,2008.0,01073 ,010732008,83.0,158540.0,658466.0,12.605054778834441,24077.17330887244
"JEFFERSON COUNTY, AL",AL,2009.0,01073 ,010732009,129.0,174721.0,658466.0,19.5909887526463,26534.551518225697
"JEFFERSON COUNTY, AL",AL,2010.0,01073 ,010732010,70.0,189635.0,658466.0,10.630769090583264,28799.51280703939
"JEFFERSON COUNTY, AL",AL,2011.0,01073 ,010732011,109.0,240025.0,658466.0,16.553626155336797,36452.14787096069
"JEFFERSON COUNTY, AL",AL,2012.0,01073 ,010732012,108.0,250059.0,658466.0,16.401758025471324,37975.99268603087
"JEFFERSON COUNTY, AL",AL,2013.0,01073 ,010732013,116.0,,658466.0,17.616703064395125,
"JEFFERSON COUNTY, AL",AL,2014.0,01073 ,010732014,210.0,,658466.0,31.892307271749797,
"JEFFERSON COUNTY, AL",AL,2015.0,01073 ,010732015,177.0,,658466.0,26.88065898618911,
"LAMAR COUNTY, AL",AL,2003.0,01075 ,010752003,,,14564.0,,
"LAMAR COUNTY, AL",AL,2004.0,01075 ,010752004,,,14564.0,,
"LAMAR COUNTY, AL",AL,2005.0,01075 ,010752005,,,14564.0,,
"LAMAR COUNTY, AL",AL,2006.0,01075 ,010752006,,1583.0,14564.0,,10869.266684976654
"LAMAR COUNTY, AL",AL,2007.0,01075 ,010752007,,1654.0,14564.0,,11356.770118099423
"LAMAR COUNTY, AL",AL,2008.0,01075 ,010752008,,2002.0,14564.0,,13746.223564954682
"LAMAR COUNTY, AL",AL,2009.0,01075 ,010752009,,2353.0,14564.0,,16156.275748420765
"LAMAR COUNTY, AL",AL,2010.0,01075 ,010752010,,2900.0,14564.0,,19912.112057127164
"LAMAR COUNTY, AL",AL,2011.0,01075 ,010752011,,3665.0,14564.0,,25164.78989288657
"LAMAR COUNTY, AL",AL,2012.0,01075 ,010752012,,3766.0,14564.0,,25858.28069211755
"LAMAR COUNTY, AL",AL,2013.0,01075 ,010752013,,,14564.0,,
"LAMAR COUNTY, AL",AL,2014.0,01075 ,010752014,,,14564.0,,
"LAMAR COUNTY, AL",AL,2015.0,01075 ,010752015,,,14564.0,,
"LAUDERDALE COUNTY, AL",AL,2003.0,01077 ,010772003,,,92709.0,,
"LAUDERDALE COUNTY, AL",AL,2004.0,01077 ,010772004,,,92709.0,,
"LAUDERDALE COUNTY, AL",AL,2005.0,01077 ,010772005,,,92709.0,,
"LAUDERDALE COUNTY, AL",AL,2006.0,01077 ,010772006,,15329.0,92709.0,,16534.532785382216
"LAUDERDALE COUNTY, AL",AL,2007.0,01077 ,010772007,16.0,17802.0,92709.0,17.258302861642346,19202.019221434814
"LAUDERDALE COUNTY, AL",AL,2008.0,01077 ,010772008,16.0,19910.0,92709.0,17.258302861642346,21475.80062345619
"LAUDERDALE COUNTY, AL",AL,2009.0,01077 ,010772009,,22189.0,92709.0,,23934.030137311373
"LAUDERDALE COUNTY, AL",AL,2010.0,01077 ,010772010,10.0,24604.0,92709.0,10.786439288526465,26538.955225490514
"LAUDERDALE COUNTY, AL",AL,2011.0,01077 ,010772011,12.0,28988.0,92709.0,12.943727146231756,31267.730209580513
"LAUDERDALE COUNTY, AL",AL,2012.0,01077 ,010772012,,30022.0,92709.0,,32383.04803201415
"LAUDERDALE COUNTY, AL",AL,2013.0,01077 ,010772013,,,92709.0,,
"LAUDERDALE COUNTY, AL",AL,2014.0,01077 ,010772014,,,92709.0,,
"LAUDERDALE COUNTY, AL",AL,2015.0,01077 ,010772015,,,92709.0,,
"LAWRENCE COUNTY, AL",AL,2003.0,01079 ,010792003,,,34339.0,,
"LAWRENCE COUNTY, AL",AL,2004.0,01079 ,010792004,,,34339.0,,
"LAWRENCE COUNTY, AL",AL,2005.0,01079 ,010792005,,,34339.0,,
"LAWRENCE COUNTY, AL",AL,2006.0,01079 ,010792006,,4891.0,34339.0,,14243.28023530097
"LAWRENCE COUNTY, AL",AL,2007.0,01079 ,010792007,,5552.0,34339.0,,16168.205247677566
"LAWRENCE COUNTY, AL",AL,2008.0,01079 ,010792008,,7034.0,34339.0,,20483.997786773056
"LAWRENCE COUNTY, AL",AL,2009.0,01079 ,010792009,10.0,8199.0,34339.0,29.121407146393313,23876.64171932788
"LAWRENCE COUNTY, AL",AL,2010.0,01079 ,010792010,,8581.0,34339.0,,24989.079472320103
"LAWRENCE COUNTY, AL",AL,2011.0,01079 ,010792011,,9636.0,34339.0,,28061.387926264597
"LAWRENCE COUNTY, AL",AL,2012.0,01079 ,010792012,,11218.0,34339.0,,32668.39453682402
"LAWRENCE COUNTY, AL",AL,2013.0,01079 ,010792013,,,34339.0,,
"LAWRENCE COUNTY, AL",AL,2014.0,01079 ,010792014,,,34339.0,,
"LAWRENCE COUNTY, AL",AL,2015.0,01079 ,010792015,,,34339.0,,
"LEE COUNTY, AL",AL,2003.0,01081 ,010812003,,,140247.0,,
"LEE COUNTY, AL",AL,2004.0,01081 ,010812004,,,140247.0,,
"LEE COUNTY, AL",AL,2005.0,01081 ,010812005,,,140247.0,,
"LEE COUNTY, AL",AL,2006.0,01081 ,010812006,,10423.0,140247.0,,7431.888026125335
"LEE COUNTY, AL",AL,2007.0,01081 ,010812007,,12236.0,140247.0,,8724.607299977895
"LEE COUNTY, AL",AL,2008.0,01081 ,010812008,,12918.0,140247.0,,9210.89221159811
"LEE COUNTY, AL",AL,2009.0,01081 ,010812009,10.0,14888.0,140247.0,7.13027729648406,10615.556839005469
"LEE COUNTY, AL",AL,2010.0,01081 ,010812010,,14939.0,140247.0,,10651.921253217537
"LEE COUNTY, AL",AL,2011.0,01081 ,010812011,,16928.0,140247.0,,12070.133407488218
"LEE COUNTY, AL",AL,2012.0,01081 ,010812012,,18876.0,140247.0,,13459.111424843311
"LEE COUNTY, AL",AL,2013.0,01081 ,010812013,10.0,,140247.0,7.13027729648406,
"LEE COUNTY, AL",AL,2014.0,01081 ,010812014,10.0,,140247.0,7.13027729648406,
"LEE COUNTY, AL",AL,2015.0,01081 ,010812015,14.0,,140247.0,9.982388215077684,
"LIMESTONE COUNTY, AL",AL,2003.0,01083 ,010832003,,,82782.0,,
"LIMESTONE COUNTY, AL",AL,2004.0,01083 ,010832004,,,82782.0,,
"LIMESTONE COUNTY, AL",AL,2005.0,01083 ,010832005,,,82782.0,,
"LIMESTONE COUNTY, AL",AL,2006.0,01083 ,010832006,,9057.0,82782.0,,10940.78422845546
"LIMESTONE COUNTY, AL",AL,2007.0,01083 ,010832007,,9003.0,82782.0,,10875.552656374573
"LIMESTONE COUNTY, AL",AL,2008.0,01083 ,010832008,10.0,9989.0,82782.0,12.079920755719842,12066.63284288855
"LIMESTONE COUNTY, AL",AL,2009.0,01083 ,010832009,11.0,11414.0,82782.0,13.287912831291827,13788.021550578627
"LIMESTONE COUNTY, AL",AL,2010.0,01083 ,010832010,13.0,12355.0,82782.0,15.703896982435793,14924.742093691864
"LIMESTONE COUNTY, AL",AL,2011.0,01083 ,010832011,,15322.0,82782.0,,18508.85458191394
"LIMESTONE COUNTY, AL",AL,2012.0,01083 ,010832012,,18052.0,82782.0,,21806.67294822546
"LIMESTONE COUNTY, AL",AL,2013.0,01083 ,010832013,,,82782.0,,
"LIMESTONE COUNTY, AL",AL,2014.0,01083 ,010832014,,,82782.0,,
"LIMESTONE COUNTY, AL",AL,2015.0,01083 ,010832015,,,82782.0,,
"LOWNDES COUNTY, AL",AL,2003.0,01085 ,010852003,,,11299.0,,
"LOWNDES COUNTY, AL",AL,2004.0,01085 ,010852004,,,11299.0,,
"LOWNDES COUNTY, AL",AL,2005.0,01085 ,010852005,,,11299.0,,
"LOWNDES COUNTY, AL",AL,2006.0,01085 ,010852006,,176.0,11299.0,,1557.6599699088415
"LOWNDES COUNTY, AL",AL,2007.0,01085 ,010852007,,152.0,11299.0,,1345.2517921939996
"LOWNDES COUNTY, AL",AL,2008.0,01085 ,010852008,,344.0,11299.0,,3044.5172139127353
"LOWNDES COUNTY, AL",AL,2009.0,01085 ,010852009,,389.0,11299.0,,3442.7825471280644
"LOWNDES COUNTY, AL",AL,2010.0,01085 ,010852010,,434.0,11299.0,,3841.0478803433934
"LOWNDES COUNTY, AL",AL,2011.0,01085 ,010852011,,524.0,11299.0,,4637.578546774051
"LOWNDES COUNTY, AL",AL,2012.0,01085 ,010852012,,548.0,11299.0,,4849.986724488893
"LOWNDES COUNTY, AL",AL,2013.0,01085 ,010852013,,,11299.0,,
"LOWNDES COUNTY, AL",AL,2014.0,01085 ,010852014,,,11299.0,,
"LOWNDES COUNTY, AL",AL,2015.0,01085 ,010852015,,,11299.0,,
"MACON COUNTY, AL",AL,2003.0,01087 ,010872003,,,21452.0,,
"MACON COUNTY, AL",AL,2004.0,01087 ,010872004,,,21452.0,,
"MACON COUNTY, AL",AL,2005.0,01087 ,010872005,,,21452.0,,
"MACON COUNTY, AL",AL,2006.0,01087 ,010872006,,1744.0,21452.0,,8129.778109267201
"MACON COUNTY, AL",AL,2007.0,01087 ,010872007,,2027.0,21452.0,,9449.00242401641
"MACON COUNTY, AL",AL,2008.0,01087 ,010872008,,2186.0,21452.0,,10190.192056684691
"MACON COUNTY, AL",AL,2009.0,01087 ,010872009,,1618.0,21452.0,,7542.420287152712
"MACON COUNTY, AL",AL,2010.0,01087 ,010872010,,1746.0,21452.0,,8139.101249300765
"MACON COUNTY, AL",AL,2011.0,01087 ,010872011,,1763.0,21452.0,,8218.347939586052
"MACON COUNTY, AL",AL,2012.0,01087 ,010872012,,2536.0,21452.0,,11821.74156255827
"MACON COUNTY, AL",AL,2013.0,01087 ,010872013,,,21452.0,,
"MACON COUNTY, AL",AL,2014.0,01087 ,010872014,,,21452.0,,
