COUNTY_NAME,BUYER_STATE,YEAR,MONTH,QUANTITY
"ANDREWS COUNTY, TX",TX,2012,10,213.0
"ANDREWS COUNTY, TX",TX,2012,11,222.0
"ANDREWS COUNTY, TX",TX,2012,12,256.0
"ANGELINA COUNTY, TX",TX,2006,1,176.0
"ANGELINA COUNTY, TX",TX,2006,2,629.0
"ANGELINA COUNTY, TX",TX,2006,3,954.0
"ANGELINA COUNTY, TX",TX,2006,4,914.0
"ANGELINA COUNTY, TX",TX,2006,5,1049.0
"ANGELINA COUNTY, TX",TX,2006,6,1430.0
"ANGELINA COUNTY, TX",TX,2006,7,842.0
"ANGELINA COUNTY, TX",TX,2006,8,1130.0
"ANGELINA COUNTY, TX",TX,2006,9,967.0
"ANGELINA COUNTY, TX",TX,2006,10,1261.0
"ANGELINA COUNTY, TX",TX,2006,11,1299.0
"ANGELINA COUNTY, TX",TX,2006,12,1282.0
"ANGELINA COUNTY, TX",TX,2007,1,210.0
"ANGELINA COUNTY, TX",TX,2007,2,1030.0
"ANGELINA COUNTY, TX",TX,2007,3,1353.0
"ANGELINA COUNTY, TX",TX,2007,4,1038.0
"ANGELINA COUNTY, TX",TX,2007,5,1294.0
"ANGELINA COUNTY, TX",TX,2007,6,1102.0
"ANGELINA COUNTY, TX",TX,2007,7,1155.0
"ANGELINA COUNTY, TX",TX,2007,8,1308.0
"ANGELINA COUNTY, TX",TX,2007,9,1070.0
"ANGELINA COUNTY, TX",TX,2007,10,1644.0
"ANGELINA COUNTY, TX",TX,2007,11,1697.0
"ANGELINA COUNTY, TX",TX,2007,12,1632.0
"ANGELINA COUNTY, TX",TX,2008,1,221.0
"ANGELINA COUNTY, TX",TX,2008,2,1201.0
"ANGELINA COUNTY, TX",TX,2008,3,1359.0
"ANGELINA COUNTY, TX",TX,2008,4,1248.0
"ANGELINA COUNTY, TX",TX,2008,5,1413.0
"ANGELINA COUNTY, TX",TX,2008,6,1266.0
"ANGELINA COUNTY, TX",TX,2008,7,1499.0
"ANGELINA COUNTY, TX",TX,2008,8,1373.0
"ANGELINA COUNTY, TX",TX,2008,9,1393.0
"ANGELINA COUNTY, TX",TX,2008,10,1740.0
"ANGELINA COUNTY, TX",TX,2008,11,1713.0
"ANGELINA COUNTY, TX",TX,2008,12,1925.0
"ANGELINA COUNTY, TX",TX,2009,1,87.0
"ANGELINA COUNTY, TX",TX,2009,2,1305.0
"ANGELINA COUNTY, TX",TX,2009,3,1407.0
"ANGELINA COUNTY, TX",TX,2009,4,1420.0
"ANGELINA COUNTY, TX",TX,2009,5,1324.0
"ANGELINA COUNTY, TX",TX,2009,6,1365.0
"ANGELINA COUNTY, TX",TX,2009,7,1382.0
"ANGELINA COUNTY, TX",TX,2009,8,1332.0
"ANGELINA COUNTY, TX",TX,2009,9,1315.0
"ANGELINA COUNTY, TX",TX,2009,10,1906.0
"ANGELINA COUNTY, TX",TX,2009,11,1737.0
"ANGELINA COUNTY, TX",TX,2009,12,1945.0
"ANGELINA COUNTY, TX",TX,2010,1,53.0
"ANGELINA COUNTY, TX",TX,2010,2,1352.0
"ANGELINA COUNTY, TX",TX,2010,3,1553.0
"ANGELINA COUNTY, TX",TX,2010,4,1466.0
"ANGELINA COUNTY, TX",TX,2010,5,1392.0
"ANGELINA COUNTY, TX",TX,2010,6,1448.0
"ANGELINA COUNTY, TX",TX,2010,7,1541.0
"ANGELINA COUNTY, TX",TX,2010,8,1628.0
"ANGELINA COUNTY, TX",TX,2010,9,1404.0
"ANGELINA COUNTY, TX",TX,2010,10,1666.0
"ANGELINA COUNTY, TX",TX,2010,11,1869.0
"ANGELINA COUNTY, TX",TX,2010,12,1776.0
"ANGELINA COUNTY, TX",TX,2011,1,300.0
"ANGELINA COUNTY, TX",TX,2011,2,1351.0
"ANGELINA COUNTY, TX",TX,2011,3,1603.0
"ANGELINA COUNTY, TX",TX,2011,4,1447.0
"ANGELINA COUNTY, TX",TX,2011,5,1476.0
"ANGELINA COUNTY, TX",TX,2011,6,1834.0
"ANGELINA COUNTY, TX",TX,2011,7,1425.0
"ANGELINA COUNTY, TX",TX,2011,8,1441.0
"ANGELINA COUNTY, TX",TX,2011,9,1527.0
"ANGELINA COUNTY, TX",TX,2011,10,1787.0
"ANGELINA COUNTY, TX",TX,2011,11,1959.0
"ANGELINA COUNTY, TX",TX,2011,12,1880.0
"ANGELINA COUNTY, TX",TX,2012,1,252.0
"ANGELINA COUNTY, TX",TX,2012,2,1376.0
"ANGELINA COUNTY, TX",TX,2012,3,1542.0
"ANGELINA COUNTY, TX",TX,2012,4,1256.0
"ANGELINA COUNTY, TX",TX,2012,5,1470.0
"ANGELINA COUNTY, TX",TX,2012,6,1339.0
"ANGELINA COUNTY, TX",TX,2012,7,1388.0
"ANGELINA COUNTY, TX",TX,2012,8,1705.0
"ANGELINA COUNTY, TX",TX,2012,9,1459.0
"ANGELINA COUNTY, TX",TX,2012,10,2146.0
"ANGELINA COUNTY, TX",TX,2012,11,2134.0
"ANGELINA COUNTY, TX",TX,2012,12,1862.0
"APPLING COUNTY, GA",GA,2006,1,12.0
"APPLING COUNTY, GA",GA,2006,2,136.0
"APPLING COUNTY, GA",GA,2006,3,140.0
"APPLING COUNTY, GA",GA,2006,4,213.0
"APPLING COUNTY, GA",GA,2006,5,239.0
"APPLING COUNTY, GA",GA,2006,6,257.0
"APPLING COUNTY, GA",GA,2006,7,169.0
"APPLING COUNTY, GA",GA,2006,8,185.0
"APPLING COUNTY, GA",GA,2006,9,195.0
"APPLING COUNTY, GA",GA,2006,10,249.0
"APPLING COUNTY, GA",GA,2006,11,226.0
"APPLING COUNTY, GA",GA,2006,12,254.0
"APPLING COUNTY, GA",GA,2007,1,46.0
"APPLING COUNTY, GA",GA,2007,2,177.0
"APPLING COUNTY, GA",GA,2007,3,194.0
"APPLING COUNTY, GA",GA,2007,4,211.0
"APPLING COUNTY, GA",GA,2007,5,286.0
"APPLING COUNTY, GA",GA,2007,6,246.0
"APPLING COUNTY, GA",GA,2007,7,171.0
"APPLING COUNTY, GA",GA,2007,8,225.0
"APPLING COUNTY, GA",GA,2007,9,192.0
"APPLING COUNTY, GA",GA,2007,10,306.0
"APPLING COUNTY, GA",GA,2007,11,282.0
"APPLING COUNTY, GA",GA,2007,12,293.0
"APPLING COUNTY, GA",GA,2008,1,15.0
"APPLING COUNTY, GA",GA,2008,2,243.0
"APPLING COUNTY, GA",GA,2008,3,184.0
"APPLING COUNTY, GA",GA,2008,4,206.0
"APPLING COUNTY, GA",GA,2008,5,235.0
"APPLING COUNTY, GA",GA,2008,6,240.0
"APPLING COUNTY, GA",GA,2008,7,283.0
"APPLING COUNTY, GA",GA,2008,8,262.0
"APPLING COUNTY, GA",GA,2008,9,262.0
"APPLING COUNTY, GA",GA,2008,10,342.0
"APPLING COUNTY, GA",GA,2008,11,310.0
"APPLING COUNTY, GA",GA,2008,12,394.0
"APPLING COUNTY, GA",GA,2009,1,12.0
"APPLING COUNTY, GA",GA,2009,2,243.0
"APPLING COUNTY, GA",GA,2009,3,350.0
"APPLING COUNTY, GA",GA,2009,4,319.0
"APPLING COUNTY, GA",GA,2009,5,228.0
"APPLING COUNTY, GA",GA,2009,6,208.0
"APPLING COUNTY, GA",GA,2009,7,306.0
"APPLING COUNTY, GA",GA,2009,8,268.0
"APPLING COUNTY, GA",GA,2009,9,294.0
"APPLING COUNTY, GA",GA,2009,10,432.0
"APPLING COUNTY, GA",GA,2009,11,371.0
"APPLING COUNTY, GA",GA,2009,12,434.0
"APPLING COUNTY, GA",GA,2010,1,21.0
"APPLING COUNTY, GA",GA,2010,2,323.0
"APPLING COUNTY, GA",GA,2010,3,361.0
"APPLING COUNTY, GA",GA,2010,4,535.0
"APPLING COUNTY, GA",GA,2010,5,469.0
"APPLING COUNTY, GA",GA,2010,6,508.0
"APPLING COUNTY, GA",GA,2010,7,342.0
"APPLING COUNTY, GA",GA,2010,8,361.0
"APPLING COUNTY, GA",GA,2010,9,380.0
"APPLING COUNTY, GA",GA,2010,10,437.0
"APPLING COUNTY, GA",GA,2010,11,444.0
"APPLING COUNTY, GA",GA,2010,12,526.0
"APPLING COUNTY, GA",GA,2011,1,48.0
"APPLING COUNTY, GA",GA,2011,2,382.0
"APPLING COUNTY, GA",GA,2011,3,427.0
"APPLING COUNTY, GA",GA,2011,4,409.0
"APPLING COUNTY, GA",GA,2011,5,344.0
"APPLING COUNTY, GA",GA,2011,6,411.0
"APPLING COUNTY, GA",GA,2011,7,339.0
"APPLING COUNTY, GA",GA,2011,8,409.0
"APPLING COUNTY, GA",GA,2011,9,378.0
"APPLING COUNTY, GA",GA,2011,10,460.0
"APPLING COUNTY, GA",GA,2011,11,501.0
"APPLING COUNTY, GA",GA,2011,12,604.0
"APPLING COUNTY, GA",GA,2012,1,108.0
"APPLING COUNTY, GA",GA,2012,2,426.0
"APPLING COUNTY, GA",GA,2012,3,438.0
"APPLING COUNTY, GA",GA,2012,4,340.0
"APPLING COUNTY, GA",GA,2012,5,365.0
"APPLING COUNTY, GA",GA,2012,6,513.0
"APPLING COUNTY, GA",GA,2012,7,412.0
"APPLING COUNTY, GA",GA,2012,8,453.0
"APPLING COUNTY, GA",GA,2012,9,370.0
"APPLING COUNTY, GA",GA,2012,10,520.0
"APPLING COUNTY, GA",GA,2012,11,579.0
"APPLING COUNTY, GA",GA,2012,12,555.0
"ARANSAS COUNTY, TX",TX,2006,1,47.0
"ARANSAS COUNTY, TX",TX,2006,2,244.0
"ARANSAS COUNTY, TX",TX,2006,3,281.0
"ARANSAS COUNTY, TX",TX,2006,4,253.0
"ARANSAS COUNTY, TX",TX,2006,5,294.0
"ARANSAS COUNTY, TX",TX,2006,6,269.0
"ARANSAS COUNTY, TX",TX,2006,7,284.0
"ARANSAS COUNTY, TX",TX,2006,8,241.0
"ARANSAS COUNTY, TX",TX,2006,9,364.0
"ARANSAS COUNTY, TX",TX,2006,10,400.0
"ARANSAS COUNTY, TX",TX,2006,11,389.0
"ARANSAS COUNTY, TX",TX,2006,12,414.0
"ARANSAS COUNTY, TX",TX,2007,1,36.0
"ARANSAS COUNTY, TX",TX,2007,2,336.0
"ARANSAS COUNTY, TX",TX,2007,3,410.0
"ARANSAS COUNTY, TX",TX,2007,4,367.0
"ARANSAS COUNTY, TX",TX,2007,5,376.0
"ARANSAS COUNTY, TX",TX,2007,6,357.0
"ARANSAS COUNTY, TX",TX,2007,7,360.0
"ARANSAS COUNTY, TX",TX,2007,8,319.0
"ARANSAS COUNTY, TX",TX,2007,9,363.0
"ARANSAS COUNTY, TX",TX,2007,10,480.0
"ARANSAS COUNTY, TX",TX,2007,11,468.0
"ARANSAS COUNTY, TX",TX,2007,12,433.0
"ARANSAS COUNTY, TX",TX,2008,1,44.0
"ARANSAS COUNTY, TX",TX,2008,2,447.0
"ARANSAS COUNTY, TX",TX,2008,3,425.0
"ARANSAS COUNTY, TX",TX,2008,4,391.0
"ARANSAS COUNTY, TX",TX,2008,5,338.0
"ARANSAS COUNTY, TX",TX,2008,6,335.0
"ARANSAS COUNTY, TX",TX,2008,7,365.0
"ARANSAS COUNTY, TX",TX,2008,8,339.0
"ARANSAS COUNTY, TX",TX,2008,9,326.0
"ARANSAS COUNTY, TX",TX,2008,10,462.0
"ARANSAS COUNTY, TX",TX,2008,11,428.0
"ARANSAS COUNTY, TX",TX,2008,12,499.0
"ARANSAS COUNTY, TX",TX,2009,1,46.0
"ARANSAS COUNTY, TX",TX,2009,2,377.0
"ARANSAS COUNTY, TX",TX,2009,3,355.0
"ARANSAS COUNTY, TX",TX,2009,4,494.0
"ARANSAS COUNTY, TX",TX,2009,5,344.0
"ARANSAS COUNTY, TX",TX,2009,6,395.0
"ARANSAS COUNTY, TX",TX,2009,7,382.0
"ARANSAS COUNTY, TX",TX,2009,8,372.0
"ARANSAS COUNTY, TX",TX,2009,9,392.0
"ARANSAS COUNTY, TX",TX,2009,10,548.0
"ARANSAS COUNTY, TX",TX,2009,11,492.0
"ARANSAS COUNTY, TX",TX,2009,12,616.0
"ARANSAS COUNTY, TX",TX,2010,1,26.0
"ARANSAS COUNTY, TX",TX,2010,2,466.0
"ARANSAS COUNTY, TX",TX,2010,3,471.0
"ARANSAS COUNTY, TX",TX,2010,4,440.0
"ARANSAS COUNTY, TX",TX,2010,5,406.0
"ARANSAS COUNTY, TX",TX,2010,6,461.0
"ARANSAS COUNTY, TX",TX,2010,7,466.0
"ARANSAS COUNTY, TX",TX,2010,8,414.0
"ARANSAS COUNTY, TX",TX,2010,9,455.0
"ARANSAS COUNTY, TX",TX,2010,10,598.0
"ARANSAS COUNTY, TX",TX,2010,11,623.0
"ARANSAS COUNTY, TX",TX,2010,12,612.0
"ARANSAS COUNTY, TX",TX,2011,1,71.0
"ARANSAS COUNTY, TX",TX,2011,2,453.0
"ARANSAS COUNTY, TX",TX,2011,3,493.0
"ARANSAS COUNTY, TX",TX,2011,4,412.0
"ARANSAS COUNTY, TX",TX,2011,5,516.0
"ARANSAS COUNTY, TX",TX,2011,6,467.0
"ARANSAS COUNTY, TX",TX,2011,7,408.0
"ARANSAS COUNTY, TX",TX,2011,8,471.0
"ARANSAS COUNTY, TX",TX,2011,9,468.0
"ARANSAS COUNTY, TX",TX,2011,10,542.0
"ARANSAS COUNTY, TX",TX,2011,11,587.0
"ARANSAS COUNTY, TX",TX,2011,12,654.0
"ARANSAS COUNTY, TX",TX,2012,1,84.0
"ARANSAS COUNTY, TX",TX,2012,2,473.0
"ARANSAS COUNTY, TX",TX,2012,3,534.0
"ARANSAS COUNTY, TX",TX,2012,4,428.0
"ARANSAS COUNTY, TX",TX,2012,5,550.0
"ARANSAS COUNTY, TX",TX,2012,6,455.0
"ARANSAS COUNTY, TX",TX,2012,7,455.0
"ARANSAS COUNTY, TX",TX,2012,8,507.0
"ARANSAS COUNTY, TX",TX,2012,9,467.0
"ARANSAS COUNTY, TX",TX,2012,10,584.0
"ARANSAS COUNTY, TX",TX,2012,11,659.0
"ARANSAS COUNTY, TX",TX,2012,12,596.0
"ARCHER COUNTY, TX",TX,2007,3,1.0
"ARCHER COUNTY, TX",TX,2007,6,1.0
"ARCHER COUNTY, TX",TX,2012,9,1.0
"ARMSTRONG COUNTY, TX",TX,2006,2,6.0
"ARMSTRONG COUNTY, TX",TX,2006,3,3.0
"ARMSTRONG COUNTY, TX",TX,2006,4,3.0
"ARMSTRONG COUNTY, TX",TX,2006,6,6.0
"ARMSTRONG COUNTY, TX",TX,2006,7,4.0
"ARMSTRONG COUNTY, TX",TX,2006,8,7.0
"ARMSTRONG COUNTY, TX",TX,2006,9,8.0
"ARMSTRONG COUNTY, TX",TX,2006,10,7.0
"ARMSTRONG COUNTY, TX",TX,2006,11,7.0
"ARMSTRONG COUNTY, TX",TX,2006,12,2.0
"ARMSTRONG COUNTY, TX",TX,2007,1,1.0
"ARMSTRONG COUNTY, TX",TX,2007,2,5.0
"ARMSTRONG COUNTY, TX",TX,2007,3,9.0
"ARMSTRONG COUNTY, TX",TX,2007,4,9.0
"ARMSTRONG COUNTY, TX",TX,2007,5,7.0
"ARMSTRONG COUNTY, TX",TX,2007,6,7.0
"ARMSTRONG COUNTY, TX",TX,2007,7,8.0
"ARMSTRONG COUNTY, TX",TX,2007,8,12.0
"ARMSTRONG COUNTY, TX",TX,2007,9,5.0
"ARMSTRONG COUNTY, TX",TX,2007,10,9.0
"ARMSTRONG COUNTY, TX",TX,2007,11,7.0
"ARMSTRONG COUNTY, TX",TX,2007,12,9.0
"ARMSTRONG COUNTY, TX",TX,2008,2,10.0
"ARMSTRONG COUNTY, TX",TX,2008,3,5.0
"ARMSTRONG COUNTY, TX",TX,2008,4,8.0
"ARMSTRONG COUNTY, TX",TX,2008,5,8.0
"ARMSTRONG COUNTY, TX",TX,2008,6,8.0
"ARMSTRONG COUNTY, TX",TX,2008,7,8.0
"ARMSTRONG COUNTY, TX",TX,2008,8,6.0
"ARMSTRONG COUNTY, TX",TX,2008,9,8.0
"ARMSTRONG COUNTY, TX",TX,2008,10,10.0
"ARMSTRONG COUNTY, TX",TX,2008,11,8.0
"ARMSTRONG COUNTY, TX",TX,2008,12,10.0
"ARMSTRONG COUNTY, TX",TX,2009,1,1.0
"ARMSTRONG COUNTY, TX",TX,2009,2,5.0
"ARMSTRONG COUNTY, TX",TX,2009,3,4.0
"ARMSTRONG COUNTY, TX",TX,2009,4,3.0
"ARMSTRONG COUNTY, TX",TX,2009,5,6.0
"ARMSTRONG COUNTY, TX",TX,2009,6,1.0
"ARMSTRONG COUNTY, TX",TX,2009,7,4.0
"ARMSTRONG COUNTY, TX",TX,2009,8,3.0
"ARMSTRONG COUNTY, TX",TX,2009,9,3.0
"ARMSTRONG COUNTY, TX",TX,2009,10,11.0
"ARMSTRONG COUNTY, TX",TX,2009,11,9.0
"ARMSTRONG COUNTY, TX",TX,2009,12,7.0
"ARMSTRONG COUNTY, TX",TX,2010,1,1.0
"ARMSTRONG COUNTY, TX",TX,2010,2,7.0
"ARMSTRONG COUNTY, TX",TX,2010,3,3.0
"ARMSTRONG COUNTY, TX",TX,2010,4,5.0
"ARMSTRONG COUNTY, TX",TX,2010,5,3.0
"ARMSTRONG COUNTY, TX",TX,2010,6,5.0
"ARMSTRONG COUNTY, TX",TX,2010,7,5.0
"ARMSTRONG COUNTY, TX",TX,2010,8,3.0
"ARMSTRONG COUNTY, TX",TX,2010,9,5.0
"ARMSTRONG COUNTY, TX",TX,2010,10,6.0
"ARMSTRONG COUNTY, TX",TX,2010,11,4.0
"ARMSTRONG COUNTY, TX",TX,2010,12,7.0
"ARMSTRONG COUNTY, TX",TX,2011,2,6.0
"ARMSTRONG COUNTY, TX",TX,2011,3,9.0
"ARMSTRONG COUNTY, TX",TX,2011,4,6.0
"ARMSTRONG COUNTY, TX",TX,2011,5,7.0
"ARMSTRONG COUNTY, TX",TX,2011,6,13.0
"ARMSTRONG COUNTY, TX",TX,2011,7,4.0
"ARMSTRONG COUNTY, TX",TX,2011,8,9.0
"ARMSTRONG COUNTY, TX",TX,2011,9,8.0
"ARMSTRONG COUNTY, TX",TX,2011,10,13.0
"ARMSTRONG COUNTY, TX",TX,2011,11,16.0
"ARMSTRONG COUNTY, TX",TX,2011,12,13.0
"ARMSTRONG COUNTY, TX",TX,2012,1,1.0
"ARMSTRONG COUNTY, TX",TX,2012,2,3.0
"ARMSTRONG COUNTY, TX",TX,2012,3,6.0
"ARMSTRONG COUNTY, TX",TX,2012,4,5.0
"ARMSTRONG COUNTY, TX",TX,2012,5,11.0
"ARMSTRONG COUNTY, TX",TX,2012,6,7.0
"ARMSTRONG COUNTY, TX",TX,2012,7,7.0
"ARMSTRONG COUNTY, TX",TX,2012,8,8.0
"ARMSTRONG COUNTY, TX",TX,2012,9,5.0
"ARMSTRONG COUNTY, TX",TX,2012,10,5.0
"ARMSTRONG COUNTY, TX",TX,2012,11,14.0
"ARMSTRONG COUNTY, TX",TX,2012,12,6.0
"ASOTIN COUNTY, WA",WA,2006,1,39.0
"ASOTIN COUNTY, WA",WA,2006,2,495.0
"ASOTIN COUNTY, WA",WA,2006,3,529.0
"ASOTIN COUNTY, WA",WA,2006,4,489.0
"ASOTIN COUNTY, WA",WA,2006,5,502.0
"ASOTIN COUNTY, WA",WA,2006,6,555.0
"ASOTIN COUNTY, WA",WA,2006,7,534.0
"ASOTIN COUNTY, WA",WA,2006,8,563.0
"ASOTIN COUNTY, WA",WA,2006,9,534.0
"ASOTIN COUNTY, WA",WA,2006,10,721.0
"ASOTIN COUNTY, WA",WA,2006,11,696.0
"ASOTIN COUNTY, WA",WA,2006,12,721.0
"ASOTIN COUNTY, WA",WA,2007,1,71.0
"ASOTIN COUNTY, WA",WA,2007,2,365.0
"ASOTIN COUNTY, WA",WA,2007,3,391.0
"ASOTIN COUNTY, WA",WA,2007,4,328.0
"ASOTIN COUNTY, WA",WA,2007,5,435.0
"ASOTIN COUNTY, WA",WA,2007,6,339.0
"ASOTIN COUNTY, WA",WA,2007,7,400.0
"ASOTIN COUNTY, WA",WA,2007,8,367.0
"ASOTIN COUNTY, WA",WA,2007,9,370.0
"ASOTIN COUNTY, WA",WA,2007,10,573.0
"ASOTIN COUNTY, WA",WA,2007,11,633.0
"ASOTIN COUNTY, WA",WA,2007,12,584.0
"ASOTIN COUNTY, WA",WA,2008,1,13.0
"ASOTIN COUNTY, WA",WA,2008,2,348.0
"ASOTIN COUNTY, WA",WA,2008,3,397.0
"ASOTIN COUNTY, WA",WA,2008,4,384.0
"ASOTIN COUNTY, WA",WA,2008,5,396.0
"ASOTIN COUNTY, WA",WA,2008,6,398.0
"ASOTIN COUNTY, WA",WA,2008,7,442.0
"ASOTIN COUNTY, WA",WA,2008,8,401.0
"ASOTIN COUNTY, WA",WA,2008,9,440.0
"ASOTIN COUNTY, WA",WA,2008,10,578.0
"ASOTIN COUNTY, WA",WA,2008,11,532.0
"ASOTIN COUNTY, WA",WA,2008,12,558.0
"ASOTIN COUNTY, WA",WA,2009,1,49.0
"ASOTIN COUNTY, WA",WA,2009,2,408.0
"ASOTIN COUNTY, WA",WA,2009,3,505.0
"ASOTIN COUNTY, WA",WA,2009,4,612.0
"ASOTIN COUNTY, WA",WA,2009,5,481.0
"ASOTIN COUNTY, WA",WA,2009,6,466.0
"ASOTIN COUNTY, WA",WA,2009,7,520.0
"ASOTIN COUNTY, WA",WA,2009,8,424.0
"ASOTIN COUNTY, WA",WA,2009,9,676.0
"ASOTIN COUNTY, WA",WA,2009,10,855.0
"ASOTIN COUNTY, WA",WA,2009,11,829.0
"ASOTIN COUNTY, WA",WA,2009,12,786.0
"ASOTIN COUNTY, WA",WA,2010,1,111.0
"ASOTIN COUNTY, WA",WA,2010,2,958.0
"ASOTIN COUNTY, WA",WA,2010,3,947.0
"ASOTIN COUNTY, WA",WA,2010,4,931.0
"ASOTIN COUNTY, WA",WA,2010,5,1059.0
"ASOTIN COUNTY, WA",WA,2010,6,1138.0
"ASOTIN COUNTY, WA",WA,2010,7,1016.0
"ASOTIN COUNTY, WA",WA,2010,8,1102.0
"ASOTIN COUNTY, WA",WA,2010,9,1137.0
"ASOTIN COUNTY, WA",WA,2010,10,1425.0
"ASOTIN COUNTY, WA",WA,2010,11,1453.0
"ASOTIN COUNTY, WA",WA,2010,12,1522.0
"ASOTIN COUNTY, WA",WA,2011,1,178.0
"ASOTIN COUNTY, WA",WA,2011,2,1138.0
"ASOTIN COUNTY, WA",WA,2011,3,1273.0
"ASOTIN COUNTY, WA",WA,2011,4,1142.0
"ASOTIN COUNTY, WA",WA,2011,5,1272.0
"ASOTIN COUNTY, WA",WA,2011,6,1238.0
"ASOTIN COUNTY, WA",WA,2011,7,1279.0
"ASOTIN COUNTY, WA",WA,2011,8,1261.0
"ASOTIN COUNTY, WA",WA,2011,9,1309.0
"ASOTIN COUNTY, WA",WA,2011,10,1612.0
"ASOTIN COUNTY, WA",WA,2011,11,1612.0
"ASOTIN COUNTY, WA",WA,2011,12,1575.0
"ASOTIN COUNTY, WA",WA,2012,1,121.0
"ASOTIN COUNTY, WA",WA,2012,2,1191.0
"ASOTIN COUNTY, WA",WA,2012,3,1128.0
"ASOTIN COUNTY, WA",WA,2012,4,1013.0
"ASOTIN COUNTY, WA",WA,2012,5,1236.0
"ASOTIN COUNTY, WA",WA,2012,6,1102.0
"ASOTIN COUNTY, WA",WA,2012,7,1132.0
"ASOTIN COUNTY, WA",WA,2012,8,1188.0
"ASOTIN COUNTY, WA",WA,2012,9,1830.0
"ASOTIN COUNTY, WA",WA,2012,10,1592.0
"ASOTIN COUNTY, WA",WA,2012,11,3034.0
"ASOTIN COUNTY, WA",WA,2012,12,1527.0
"ATASCOSA COUNTY, TX",TX,2006,1,70.0
"ATASCOSA COUNTY, TX",TX,2006,2,518.0
"ATASCOSA COUNTY, TX",TX,2006,3,603.0
"ATASCOSA COUNTY, TX",TX,2006,4,440.0
"ATASCOSA COUNTY, TX",TX,2006,5,473.0
"ATASCOSA COUNTY, TX",TX,2006,6,655.0
"ATASCOSA COUNTY, TX",TX,2006,7,359.0
"ATASCOSA COUNTY, TX",TX,2006,8,529.0
"ATASCOSA COUNTY, TX",TX,2006,9,540.0
"ATASCOSA COUNTY, TX",TX,2006,10,781.0
"ATASCOSA COUNTY, TX",TX,2006,11,726.0
"ATASCOSA COUNTY, TX",TX,2006,12,741.0
"ATASCOSA COUNTY, TX",TX,2007,1,70.0
"ATASCOSA COUNTY, TX",TX,2007,2,603.0
"ATASCOSA COUNTY, TX",TX,2007,3,623.0
"ATASCOSA COUNTY, TX",TX,2007,4,611.0
"ATASCOSA COUNTY, TX",TX,2007,5,674.0
"ATASCOSA COUNTY, TX",TX,2007,6,644.0
"ATASCOSA COUNTY, TX",TX,2007,7,647.0
"ATASCOSA COUNTY, TX",TX,2007,8,699.0
"ATASCOSA COUNTY, TX",TX,2007,9,602.0
"ATASCOSA COUNTY, TX",TX,2007,10,944.0
"ATASCOSA COUNTY, TX",TX,2007,11,826.0
"ATASCOSA COUNTY, TX",TX,2007,12,746.0
"ATASCOSA COUNTY, TX",TX,2008,1,78.0
"ATASCOSA COUNTY, TX",TX,2008,2,570.0
"ATASCOSA COUNTY, TX",TX,2008,3,639.0
"ATASCOSA COUNTY, TX",TX,2008,4,675.0
"ATASCOSA COUNTY, TX",TX,2008,5,651.0
"ATASCOSA COUNTY, TX",TX,2008,6,737.0
"ATASCOSA COUNTY, TX",TX,2008,7,718.0
"ATASCOSA COUNTY, TX",TX,2008,8,663.0
"ATASCOSA COUNTY, TX",TX,2008,9,690.0
"ATASCOSA COUNTY, TX",TX,2008,10,1002.0
"ATASCOSA COUNTY, TX",TX,2008,11,864.0
"ATASCOSA COUNTY, TX",TX,2008,12,943.0
"ATASCOSA COUNTY, TX",TX,2009,1,50.0
"ATASCOSA COUNTY, TX",TX,2009,2,689.0
"ATASCOSA COUNTY, TX",TX,2009,3,862.0
"ATASCOSA COUNTY, TX",TX,2009,4,825.0
"ATASCOSA COUNTY, TX",TX,2009,5,812.0
"ATASCOSA COUNTY, TX",TX,2009,6,878.0
"ATASCOSA COUNTY, TX",TX,2009,7,870.0
"ATASCOSA COUNTY, TX",TX,2009,8,786.0
"ATASCOSA COUNTY, TX",TX,2009,9,846.0
"ATASCOSA COUNTY, TX",TX,2009,10,1130.0
"ATASCOSA COUNTY, TX",TX,2009,11,1002.0
"ATASCOSA COUNTY, TX",TX,2009,12,1219.0
"ATASCOSA COUNTY, TX",TX,2010,1,41.0
"ATASCOSA COUNTY, TX",TX,2010,2,806.0
"ATASCOSA COUNTY, TX",TX,2010,3,950.0
"ATASCOSA COUNTY, TX",TX,2010,4,929.0
"ATASCOSA COUNTY, TX",TX,2010,5,917.0
"ATASCOSA COUNTY, TX",TX,2010,6,933.0
"ATASCOSA COUNTY, TX",TX,2010,7,942.0
"ATASCOSA COUNTY, TX",TX,2010,8,908.0
"ATASCOSA COUNTY, TX",TX,2010,9,955.0
"ATASCOSA COUNTY, TX",TX,2010,10,1184.0
"ATASCOSA COUNTY, TX",TX,2010,11,1147.0
"ATASCOSA COUNTY, TX",TX,2010,12,1291.0
"ATASCOSA COUNTY, TX",TX,2011,1,199.0
"ATASCOSA COUNTY, TX",TX,2011,2,822.0
"ATASCOSA COUNTY, TX",TX,2011,3,954.0
"ATASCOSA COUNTY, TX",TX,2011,4,934.0
"ATASCOSA COUNTY, TX",TX,2011,5,1005.0
"ATASCOSA COUNTY, TX",TX,2011,6,1022.0
"ATASCOSA COUNTY, TX",TX,2011,7,896.0
"ATASCOSA COUNTY, TX",TX,2011,8,1007.0
"ATASCOSA COUNTY, TX",TX,2011,9,1185.0
"ATASCOSA COUNTY, TX",TX,2011,10,1318.0
